order_id,carrier,shipping_cost,service_level,ship_date,delivery_date,delivery_status,package_weight_lb
ORD-003394,UPS,11.1,Ground,2026-07-13,2026-07-19,Delivered,6.98
ORD-003395,FedEx,8.86,Standard,2026-05-06,2026-05-10,Delivered,2.32
ORD-003396,USPS,11.53,Ground,2026-05-30,2026-06-03,Delivered,12.57
ORD-003397,FedEx,18.22,Ground,2026-02-06,2026-02-10,Delivered,26.49
ORD-003398,USPS,15.26,2-Day,2026-04-02,2026-04-03,Delivered,4.37
ORD-003399,FedEx,14.79,Ground,2026-02-15,2026-02-19,Delivered,19.36
ORD-003400,FedEx,8.58,Ground,2026-05-21,2026-05-26,Delivered,1.72
ORD-003401,FedEx,18.8,Standard,2026-03-08,2026-03-16,Delivered,27.7
ORD-003402,USPS,15.89,Ground,2026-07-22,2026-07-25,Delivered,14.4
ORD-003403,UPS,7.41,Ground,2026-06-19,2026-06-26,Delivered,3.98
ORD-003404,UPS,14.24,Ground,2026-04-22,2026-04-26,Delivered,18.21
ORD-003405,UPS,9.0,Ground,2026-03-03,2026-03-09,Delivered,7.3
ORD-003406,USPS,10.26,Ground,2026-04-25,2026-04-29,Delivered,5.22
ORD-003407,UPS,11.2,Ground,2026-07-03,2026-07-08,In Transit,7.18
ORD-003409,FedEx,21.18,2-Day,2026-03-09,2026-03-10,Delivered,17.01
ORD-003410,UPS,7.87,Ground,2026-04-29,2026-05-02,Delivered,4.94
ORD-003411,UPS,12.81,2-Day,2026-02-26,2026-03-01,Delivered,1.07
ORD-003412,FedEx,11.34,Ground,2026-07-12,2026-07-17,Delivered,7.47
ORD-003413,UPS,17.4,Ground,2026-02-09,2026-02-14,Delivered,24.8
ORD-003414,USPS,22.14,Ground,2026-07-24,2026-07-30,Delivered,24.58
ORD-003415,USPS,14.33,Standard,2026-07-21,2026-07-26,Delivered,7.17
ORD-003416,FedEx,11.1,Ground,2026-05-18,2026-05-25,In Transit,6.97
ORD-003417,USPS,16.95,2-Day,2026-05-08,2026-05-11,Delivered,6.63
ORD-003418,UPS,19.16,Ground,2026-02-05,2026-02-10,Delivered,6.4
ORD-003419,UPS,17.04,2-Day,2026-03-15,2026-03-18,Delivered,6.76
ORD-003420,FedEx,13.99,Ground,2026-05-23,2026-05-27,Delivered,13.0
ORD-003421,FedEx,19.84,Standard,2026-04-25,2026-04-30,Delivered,25.18
ORD-003422,USPS,12.95,Ground,2026-06-26,2026-07-03,Delivered,4.93
ORD-003423,UPS,8.26,Standard,2026-07-12,2026-07-20,In Transit,5.75
ORD-003424,FedEx,12.24,Ground,2026-06-11,2026-06-15,In Transit,14.05
ORD-003425,FedEx,13.98,Ground,2026-04-05,2026-04-08,Delivered,17.66
ORD-003426,FedEx,6.91,Standard,2026-02-24,2026-03-01,Delivered,2.93
ORD-003427,UPS,31.78,2-Day,2026-07-08,2026-07-09,Delivered,31.26
ORD-003428,UPS,9.61,Ground,2026-05-11,2026-05-18,In Transit,8.56
ORD-003429,UPS,7.04,Ground,2026-02-17,2026-02-22,Delivered,3.2
ORD-003430,UPS,6.84,Standard,2026-04-20,2026-04-24,In Transit,2.79
ORD-003431,USPS,13.42,2-Day,2026-06-19,2026-06-21,Delivered,2.63
ORD-003432,USPS,23.81,Standard,2026-07-29,2026-08-03,Delivered,22.61
ORD-003433,UPS,13.27,Ground,2026-03-08,2026-03-12,Delivered,11.51
ORD-003434,UPS,18.67,Ground,2026-07-28,2026-08-04,Delivered,22.75
ORD-003435,FedEx,10.3,Ground,2026-02-04,2026-02-08,In Transit,10.0
ORD-003436,UPS,16.22,Ground,2026-04-03,2026-04-10,Delivered,22.33
ORD-003437,UPS,10.21,Ground,2026-03-12,2026-03-16,Delivered,9.82
ORD-003438,FedEx,15.37,Ground,2026-05-11,2026-05-15,Delivered,15.88
ORD-003439,FedEx,12.79,Ground,2026-03-24,2026-03-27,Delivered,10.5
ORD-003440,UPS,10.0,Ground,2026-07-25,2026-07-29,Delivered,9.38
ORD-003441,USPS,12.51,2-Day,2026-05-30,2026-05-31,Delivered,5.36
ORD-003443,FedEx,16.09,Standard,2026-06-20,2026-06-26,Delivered,17.37
ORD-003444,FedEx,7.61,Ground,2026-02-06,2026-02-13,Delivered,4.39
ORD-003446,FedEx,13.83,Ground,2026-02-17,2026-02-22,Delivered,17.35
ORD-003447,USPS,14.35,Standard,2026-06-30,2026-07-04,Delivered,11.89
ORD-003448,FedEx,21.67,2-Day,2026-02-22,2026-02-24,Delivered,17.67
ORD-003449,FedEx,13.81,Ground,2026-07-13,2026-07-18,Delivered,12.62
ORD-003450,FedEx,16.99,Ground,2026-04-28,2026-05-01,Delivered,23.94
ORD-003451,UPS,12.62,Standard,2026-03-09,2026-03-13,Delivered,14.84
ORD-003452,UPS,11.29,Ground,2026-06-11,2026-06-14,Delivered,12.07
ORD-003453,FedEx,8.19,Ground,2026-04-06,2026-04-10,Delivered,0.92
ORD-003454,UPS,17.29,Ground,2026-03-13,2026-03-17,Delivered,24.57
ORD-003455,FedEx,6.75,Standard,2026-07-13,2026-07-19,Delivered,2.6
ORD-003456,USPS,7.18,Ground,2026-04-09,2026-04-14,Delivered,3.49
ORD-003457,FedEx,14.52,Ground,2026-05-03,2026-05-09,Delivered,18.79
ORD-003458,USPS,13.13,Standard,2026-02-09,2026-02-13,Delivered,11.21
ORD-003459,FedEx,9.05,Ground,2026-03-31,2026-04-04,In Transit,2.71
ORD-003460,UPS,11.09,Ground,2026-05-01,2026-05-05,Delivered,6.96
ORD-003461,FedEx,19.14,Ground,2026-05-11,2026-05-16,Delivered,23.73
ORD-003462,UPS,11.43,Ground,2026-03-16,2026-03-21,Delivered,12.36
ORD-003463,FedEx,10.98,Standard,2026-07-15,2026-07-20,Delivered,11.41
ORD-003464,UPS,8.52,Ground,2026-06-19,2026-06-24,Delivered,6.29
ORD-003465,FedEx,16.98,Ground,2026-05-30,2026-06-06,Delivered,19.23
ORD-003466,UPS,10.41,Ground,2026-07-12,2026-07-18,Delivered,10.22
ORD-003467,FedEx,15.86,Ground,2026-06-29,2026-07-06,In Transit,16.9
ORD-003468,FedEx,8.27,Ground,2026-03-27,2026-04-01,Delivered,5.77
ORD-003470,USPS,24.14,Ground,2026-05-08,2026-05-11,Delivered,38.84
ORD-003471,UPS,18.25,Ground,2026-07-10,2026-07-17,Delivered,26.57
ORD-003472,USPS,11.38,Ground,2026-03-11,2026-03-15,Delivered,12.26
ORD-003473,FedEx,14.57,Standard,2026-08-02,2026-08-10,Delivered,14.21
ORD-003474,USPS,8.86,Ground,2026-02-07,2026-02-11,Delivered,7.01
ORD-003475,USPS,17.99,Ground,2026-06-18,2026-06-23,Delivered,17.82
ORD-003476,UPS,8.33,Ground,2026-02-17,2026-02-22,Delivered,1.2
ORD-003477,UPS,22.61,Ground,2026-04-10,2026-04-16,Delivered,30.96
ORD-003478,FedEx,13.72,Standard,2026-07-25,2026-08-02,In Transit,17.12
ORD-003479,FedEx,12.13,2-Day,2026-05-18,2026-05-20,Delivered,4.85
ORD-003481,UPS,20.13,Ground,2026-05-09,2026-05-13,Delivered,30.47
ORD-003482,UPS,25.39,Ground,2026-07-13,2026-07-17,Delivered,36.74
ORD-003483,FedEx,12.58,Standard,2026-02-05,2026-02-10,Delivered,14.74
ORD-003484,USPS,10.63,Standard,2026-07-28,2026-08-03,Delivered,5.85
ORD-003485,FedEx,11.04,Standard,2026-06-29,2026-07-05,Delivered,11.54
ORD-003486,UPS,15.53,Ground,2026-04-12,2026-04-19,Delivered,16.21
ORD-003487,FedEx,22.35,2-Day,2026-04-30,2026-05-03,Delivered,13.9
ORD-003488,FedEx,7.83,Standard,2026-04-27,2026-05-02,Delivered,4.85
ORD-003489,FedEx,13.18,Ground,2026-04-26,2026-05-01,Delivered,16.01
ORD-003490,USPS,57.29,Ground,2026-07-09,2026-07-13,In Transit,23.56
ORD-003491,UPS,7.37,Ground,2026-07-29,2026-08-04,Delivered,3.89
ORD-003493,FedEx,7.57,Standard,2026-05-14,2026-05-20,Delivered,4.32
ORD-003494,UPS,8.75,Standard,2026-06-06,2026-06-10,In Transit,6.78
ORD-003495,FedEx,10.07,Ground,2026-03-23,2026-03-27,Delivered,9.53
ORD-003496,USPS,19.06,Standard,2026-06-21,2026-06-25,Delivered,19.56
ORD-003497,FedEx,16.73,Standard,2026-06-12,2026-06-17,Delivered,23.39
ORD-003498,USPS,10.46,Standard,2026-06-07,2026-06-11,Delivered,5.64
ORD-003499,FedEx,11.7,Ground,2026-06-25,2026-06-28,Delivered,12.92
ORD-003500,UPS,25.47,2-Day,2026-06-13,2026-06-15,In Transit,22.78
ORD-003501,FedEx,24.81,Ground,2026-06-28,2026-07-03,Delivered,40.23
ORD-003502,UPS,11.68,Ground,2026-03-19,2026-03-23,Delivered,12.87
ORD-003503,UPS,14.17,Ground,2026-06-22,2026-06-26,Delivered,13.37
ORD-003504,USPS,12.6,Ground,2026-02-06,2026-02-09,Delivered,14.8
ORD-003505,UPS,9.72,Ground,2026-06-06,2026-06-13,Delivered,8.79
ORD-003506,FedEx,13.6,Standard,2026-03-11,2026-03-18,Delivered,12.18
ORD-003507,UPS,6.26,Ground,2026-07-07,2026-07-10,Delivered,1.58
ORD-003508,UPS,8.88,Standard,2026-04-16,2026-04-21,Delivered,7.04
ORD-003509,USPS,30.46,2-Day,2026-07-21,2026-07-23,Delivered,15.84
ORD-003510,FedEx,10.33,Ground,2026-05-23,2026-05-28,Delivered,5.37
ORD-003511,UPS,17.28,Standard,2026-05-25,2026-05-31,Delivered,19.86
ORD-003512,USPS,8.43,Ground,2026-07-28,2026-08-01,Delivered,2.26
ORD-003513,FedEx,17.04,Ground,2026-05-08,2026-05-15,In Transit,19.36
ORD-003514,FedEx,14.77,Ground,2026-05-07,2026-05-12,Delivered,19.32
ORD-003515,FedEx,25.03,Standard,2026-02-24,2026-03-03,Delivered,40.69
ORD-003516,UPS,9.59,Standard,2026-06-04,2026-06-08,Delivered,8.53
ORD-003517,UPS,30.91,Ground,2026-02-24,2026-02-27,Delivered,11.22
ORD-003518,UPS,33.63,2-Day,2026-03-13,2026-03-16,Delivered,29.05
ORD-003519,USPS,40.81,2-Day,2026-07-24,2026-07-27,Delivered,26.71
ORD-003520,USPS,15.97,Standard,2026-03-31,2026-04-04,Delivered,21.82
ORD-003521,USPS,12.34,Standard,2026-03-03,2026-03-08,Delivered,14.24
ORD-003522,FedEx,29.77,2-Day,2026-06-14,2026-06-16,Delivered,28.55
ORD-003524,FedEx,49.08,2-Day,2026-05-22,2026-05-25,Delivered,49.82
ORD-003525,UPS,13.59,Standard,2026-07-03,2026-07-08,Delivered,16.85
ORD-003526,FedEx,13.32,Ground,2026-07-29,2026-08-01,Delivered,11.61
ORD-003527,USPS,32.74,2-Day,2026-07-25,2026-07-28,Delivered,18.23
ORD-003528,UPS,21.49,2-Day,2026-03-27,2026-03-29,Delivered,12.74
ORD-003529,FedEx,9.87,Ground,2026-07-17,2026-07-23,Delivered,9.11
ORD-003530,FedEx,23.35,2-Day,2026-05-12,2026-05-14,Delivered,19.92
ORD-003531,FedEx,9.15,Ground,2026-02-12,2026-02-19,Delivered,7.6
ORD-003532,FedEx,15.73,Ground,2026-02-02,2026-02-05,In Transit,16.62
ORD-003533,FedEx,9.11,Ground,2026-04-03,2026-04-10,Delivered,2.83
ORD-003534,USPS,29.48,Ground,2026-07-11,2026-07-18,Delivered,31.84
ORD-003535,UPS,8.38,Ground,2026-05-20,2026-05-23,Delivered,5.99
ORD-003536,USPS,9.4,Ground,2026-02-23,2026-02-26,Delivered,3.43
ORD-003537,UPS,18.04,Standard,2026-06-29,2026-07-05,Delivered,26.12
ORD-003539,USPS,38.81,2-Day,2026-07-26,2026-07-29,Delivered,29.3
ORD-003540,UPS,12.24,Ground,2026-03-26,2026-03-29,Delivered,14.04
ORD-003541,FedEx,12.76,Ground,2026-04-23,2026-04-26,Delivered,10.44
ORD-003542,FedEx,11.92,Standard,2026-02-12,2026-02-20,In Transit,8.69
ORD-003543,FedEx,14.23,Ground,2026-06-11,2026-06-17,Delivered,13.51
ORD-003544,UPS,10.72,Ground,2026-04-05,2026-04-09,Delivered,10.87
ORD-003545,USPS,13.13,Standard,2026-07-18,2026-07-24,Delivered,9.92
ORD-003546,UPS,8.13,Ground,2026-06-15,2026-06-21,Delivered,5.47
ORD-003547,FedEx,7.52,Standard,2026-05-17,2026-05-23,Delivered,4.2
ORD-003548,USPS,17.25,Ground,2026-06-21,2026-06-28,Delivered,11.93
ORD-003549,FedEx,14.1,Ground,2026-03-02,2026-03-09,Delivered,13.22
ORD-003550,UPS,8.51,Ground,2026-06-10,2026-06-14,In Transit,6.28
ORD-003551,USPS,11.13,Standard,2026-02-08,2026-02-15,Delivered,7.04
ORD-003552,UPS,14.09,Ground,2026-03-03,2026-03-06,Delivered,13.2
ORD-003553,UPS,10.32,Standard,2026-03-11,2026-03-18,Delivered,5.35
ORD-003555,USPS,16.24,Ground,2026-05-05,2026-05-09,Delivered,22.37
ORD-003556,USPS,13.26,Ground,2026-06-15,2026-06-21,Delivered,16.17
ORD-003557,USPS,8.5,Standard,2026-04-03,2026-04-11,Delivered,6.24
ORD-003558,USPS,13.0,Standard,2026-04-30,2026-05-05,Delivered,15.62
ORD-003559,UPS,10.37,Ground,2026-06-30,2026-07-06,Delivered,5.46
ORD-003561,UPS,14.8,Ground,2026-02-13,2026-02-17,Delivered,19.38
ORD-003562,UPS,8.21,Ground,2026-03-20,2026-03-27,Delivered,5.64
ORD-003563,USPS,12.69,Ground,2026-04-07,2026-04-14,Delivered,10.29
ORD-003564,USPS,17.58,Ground,2026-07-31,2026-08-06,Delivered,12.46
ORD-003565,UPS,19.42,Ground,2026-05-17,2026-05-20,Delivered,29.01
ORD-003566,FedEx,8.36,Standard,2026-03-29,2026-04-06,Delivered,5.96
ORD-003568,UPS,8.26,Ground,2026-06-13,2026-06-16,Delivered,5.75
ORD-003569,UPS,9.19,Standard,2026-04-02,2026-04-10,Delivered,3.01
ORD-003570,FedEx,24.34,Ground,2026-06-08,2026-06-11,In Transit,34.56
ORD-003571,USPS,21.85,2-Day,2026-07-23,2026-07-24,Delivered,11.49
ORD-003572,USPS,16.41,Ground,2026-04-06,2026-04-12,Delivered,22.72
ORD-003574,UPS,8.93,Ground,2026-06-21,2026-06-27,Delivered,7.14
ORD-003575,FedEx,9.19,Standard,2026-02-11,2026-02-17,Delivered,7.68
ORD-003576,USPS,10.7,Standard,2026-03-26,2026-04-01,Delivered,10.83
ORD-003577,USPS,10.81,Standard,2026-05-27,2026-06-01,Delivered,11.06
ORD-003578,UPS,25.25,2-Day,2026-05-03,2026-05-04,Delivered,17.79
ORD-003579,USPS,11.13,Standard,2026-04-30,2026-05-06,Delivered,11.73
ORD-003580,UPS,11.79,Ground,2026-04-21,2026-04-25,Delivered,8.42
ORD-003581,UPS,22.29,Standard,2026-02-18,2026-02-26,Delivered,34.97
ORD-003582,FedEx,21.16,Standard,2026-04-01,2026-04-07,In Transit,5.41
ORD-003583,FedEx,8.37,Ground,2026-02-27,2026-03-03,Delivered,5.98
ORD-003584,FedEx,10.38,Ground,2026-05-07,2026-05-10,Delivered,5.47
ORD-003585,USPS,16.51,Ground,2026-03-23,2026-03-30,Delivered,18.25
ORD-003586,UPS,23.39,2-Day,2026-06-24,2026-06-27,Delivered,15.29
ORD-003587,FedEx,12.53,Standard,2026-02-12,2026-02-20,Delivered,9.95
ORD-003588,FedEx,8.01,Ground,2026-07-24,2026-07-29,In Transit,5.23
ORD-003589,FedEx,11.46,Standard,2026-08-01,2026-08-06,Delivered,12.42
ORD-003590,UPS,15.09,Ground,2026-03-26,2026-04-01,Delivered,19.97
ORD-003591,FedEx,19.79,Ground,2026-06-05,2026-06-12,Delivered,29.78
ORD-003592,FedEx,17.15,2-Day,2026-02-28,2026-03-03,Delivered,6.9
ORD-003593,UPS,10.26,Standard,2026-05-29,2026-06-03,Delivered,9.92
ORD-003594,UPS,23.31,2-Day,2026-05-25,2026-05-28,Delivered,15.19
ORD-003595,FedEx,9.51,Ground,2026-06-08,2026-06-13,Delivered,8.35
ORD-003596,USPS,11.12,2-Day,2026-03-10,2026-03-12,Delivered,3.49
ORD-003597,UPS,10.28,Standard,2026-03-01,2026-03-08,Delivered,9.96
ORD-003598,FedEx,7.38,Ground,2026-06-26,2026-07-02,Delivered,3.92
ORD-003599,UPS,17.88,Standard,2026-03-12,2026-03-16,In Transit,21.11
ORD-003600,FedEx,9.76,Standard,2026-03-12,2026-03-19,Delivered,8.88
ORD-003601,FedEx,10.64,Ground,2026-05-10,2026-05-14,Delivered,10.71
ORD-003602,FedEx,8.43,Ground,2026-02-08,2026-02-12,Delivered,6.11
ORD-003603,FedEx,16.72,2-Day,2026-04-21,2026-04-22,Delivered,11.01
ORD-003604,FedEx,30.83,2-Day,2026-07-20,2026-07-22,Delivered,25.29
ORD-003605,UPS,25.36,2-Day,2026-02-09,2026-02-11,Delivered,22.63
ORD-003606,USPS,11.87,2-Day,2026-04-29,2026-05-02,Delivered,4.49
ORD-003607,FedEx,7.99,Ground,2026-07-28,2026-07-31,Delivered,0.5
ORD-003608,UPS,10.31,Ground,2026-03-02,2026-03-07,Delivered,10.02
ORD-003609,USPS,15.16,2-Day,2026-05-30,2026-06-01,Delivered,8.92
ORD-003610,FedEx,11.83,Standard,2026-06-07,2026-06-15,Delivered,8.51
ORD-003611,FedEx,8.98,Standard,2026-05-08,2026-05-16,Delivered,7.26
ORD-003612,FedEx,7.61,Ground,2026-03-07,2026-03-12,In Transit,4.4
ORD-003613,USPS,25.88,Standard,2026-03-28,2026-04-05,Delivered,42.45
ORD-003614,UPS,22.08,Standard,2026-05-29,2026-06-05,Delivered,34.54
ORD-003615,USPS,9.45,Ground,2026-03-27,2026-04-02,Delivered,8.23
ORD-003616,FedEx,17.67,2-Day,2026-03-13,2026-03-16,Delivered,12.29
ORD-003617,FedEx,24.42,2-Day,2026-07-23,2026-07-26,Delivered,21.36
ORD-003618,UPS,11.38,Ground,2026-05-12,2026-05-19,Delivered,12.26
ORD-003619,UPS,17.76,2-Day,2026-03-19,2026-03-20,Delivered,7.73
ORD-003620,FedEx,9.45,Ground,2026-07-27,2026-08-01,Delivered,3.55
ORD-003621,UPS,13.17,Ground,2026-06-19,2026-06-26,Delivered,11.3
ORD-003622,USPS,7.41,Ground,2026-05-12,2026-05-15,Delivered,3.98
ORD-003623,UPS,17.11,Ground,2026-03-24,2026-03-27,Delivered,24.19
ORD-003624,UPS,10.75,Standard,2026-06-03,2026-06-09,Delivered,10.94
ORD-003625,USPS,16.89,Standard,2026-07-21,2026-07-26,Delivered,16.03
ORD-003626,USPS,9.69,Ground,2026-02-24,2026-02-27,Delivered,8.72
ORD-003628,FedEx,14.85,Ground,2026-03-04,2026-03-09,Delivered,19.47
ORD-003629,FedEx,8.75,Ground,2026-03-04,2026-03-08,Delivered,6.78
ORD-003630,UPS,12.1,Ground,2026-05-05,2026-05-10,Delivered,13.76
ORD-003631,USPS,11.82,Standard,2026-03-31,2026-04-04,Delivered,8.48
ORD-003633,FedEx,10.05,Ground,2026-04-19,2026-04-26,Delivered,9.48
ORD-003634,USPS,24.28,2-Day,2026-05-21,2026-05-24,Delivered,21.17
ORD-003635,UPS,10.67,Standard,2026-02-28,2026-03-07,Delivered,6.08
ORD-003636,UPS,12.42,Ground,2026-07-05,2026-07-08,Delivered,14.42
ORD-003638,UPS,18.01,Standard,2026-02-08,2026-02-15,Delivered,26.06
ORD-003639,UPS,15.42,Standard,2026-06-06,2026-06-10,Delivered,20.67
ORD-003641,USPS,11.08,Standard,2026-03-05,2026-03-09,Delivered,6.94
ORD-003642,USPS,13.08,Ground,2026-02-13,2026-02-18,Delivered,15.8
ORD-003643,UPS,6.58,Standard,2026-05-31,2026-06-06,Delivered,2.26
ORD-003645,USPS,15.89,Standard,2026-04-29,2026-05-03,Delivered,21.64
ORD-003646,FedEx,31.62,Ground,2026-06-30,2026-07-07,Delivered,49.73
ORD-003647,FedEx,12.15,Ground,2026-03-09,2026-03-15,Delivered,13.86
ORD-003648,UPS,18.41,Standard,2026-05-07,2026-05-12,Delivered,26.89
ORD-003649,USPS,7.13,Ground,2026-02-05,2026-02-09,Delivered,3.4
ORD-003650,FedEx,7.81,Ground,2026-05-20,2026-05-26,Delivered,4.82
ORD-003651,FedEx,9.68,Ground,2026-05-07,2026-05-11,Delivered,8.7
ORD-003652,UPS,12.53,Ground,2026-04-24,2026-05-01,Delivered,9.96
ORD-003653,USPS,14.43,Standard,2026-03-31,2026-04-06,Delivered,13.92
ORD-003654,UPS,8.84,Ground,2026-03-19,2026-03-26,Delivered,6.96
ORD-003655,UPS,11.44,Standard,2026-06-09,2026-06-16,Delivered,12.38
ORD-003656,UPS,15.65,Ground,2026-03-24,2026-03-31,In Transit,21.15
ORD-003657,UPS,13.06,Ground,2026-04-12,2026-04-19,Delivered,15.76
ORD-003658,UPS,11.82,Ground,2026-07-27,2026-07-31,Delivered,8.48
ORD-003659,FedEx,14.36,Ground,2026-08-01,2026-08-07,In Transit,18.45
ORD-003661,USPS,14.63,2-Day,2026-04-25,2026-04-26,Delivered,8.21
ORD-003662,FedEx,11.22,Standard,2026-03-22,2026-03-30,Delivered,11.91
ORD-003663,USPS,15.31,Standard,2026-04-11,2026-04-17,Delivered,20.44
ORD-003664,UPS,10.18,Ground,2026-03-20,2026-03-25,Delivered,9.76
ORD-003665,FedEx,7.38,Ground,2026-04-09,2026-04-15,Delivered,3.92
ORD-003666,UPS,11.1,Ground,2026-04-26,2026-05-01,Delivered,11.67
ORD-003667,UPS,17.62,Ground,2026-05-15,2026-05-19,Delivered,20.56
ORD-003668,FedEx,28.23,2-Day,2026-07-24,2026-07-25,Delivered,21.8
ORD-003669,USPS,11.98,2-Day,2026-02-13,2026-02-14,Delivered,4.65
ORD-003670,FedEx,16.37,Ground,2026-03-22,2026-03-28,Delivered,17.96
ORD-003671,FedEx,12.23,Ground,2026-03-26,2026-03-31,Delivered,9.34
ORD-003672,UPS,18.96,Standard,2026-03-06,2026-03-12,Delivered,28.04
ORD-003673,FedEx,7.42,Standard,2026-07-20,2026-07-27,In Transit,4.0
ORD-003674,USPS,14.02,Ground,2026-04-03,2026-04-06,Delivered,17.74
ORD-003675,UPS,9.62,Standard,2026-04-22,2026-04-26,Delivered,8.59
ORD-003676,FedEx,8.88,Ground,2026-04-18,2026-04-22,In Transit,7.05
ORD-003677,UPS,24.18,2-Day,2026-07-31,2026-08-03,Delivered,21.04
ORD-003678,UPS,16.65,Ground,2026-05-05,2026-05-09,Delivered,23.22
ORD-003679,UPS,8.53,Standard,2026-04-29,2026-05-03,Delivered,1.62
ORD-003680,USPS,15.72,Ground,2026-03-26,2026-04-02,Delivered,21.29
ORD-003682,UPS,16.45,2-Day,2026-03-19,2026-03-21,Delivered,10.65
ORD-003683,USPS,13.24,Ground,2026-05-12,2026-05-19,Delivered,11.44
ORD-003684,USPS,9.57,Ground,2026-03-21,2026-03-24,Delivered,3.8
ORD-003685,FedEx,15.89,Ground,2026-03-20,2026-03-26,Delivered,16.96
ORD-003686,FedEx,28.44,Standard,2026-02-18,2026-02-25,Delivered,43.11
ORD-003688,USPS,11.3,Ground,2026-05-24,2026-05-31,Delivered,7.4
ORD-003689,UPS,17.34,Standard,2026-06-16,2026-06-22,Delivered,24.66
ORD-003690,FedEx,10.85,Ground,2026-06-19,2026-06-23,Delivered,11.14
ORD-003691,FedEx,11.41,Standard,2026-04-17,2026-04-25,Delivered,7.63
ORD-003692,USPS,10.87,2-Day,2026-04-27,2026-04-28,Delivered,3.15
ORD-003693,UPS,20.68,Ground,2026-03-15,2026-03-22,Delivered,26.93
ORD-003694,UPS,11.33,Ground,2026-07-07,2026-07-12,Delivered,12.14
ORD-003695,FedEx,9.32,Ground,2026-07-06,2026-07-10,Delivered,7.95
ORD-003696,UPS,12.07,Standard,2026-05-19,2026-05-24,Delivered,9.0
ORD-003697,UPS,16.33,Ground,2026-07-06,2026-07-12,Delivered,17.87
ORD-003698,UPS,11.56,Ground,2026-04-16,2026-04-20,Delivered,7.94
ORD-003699,UPS,10.25,Standard,2026-07-05,2026-07-11,Delivered,5.2
ORD-003700,FedEx,12.69,Standard,2026-07-18,2026-07-23,In Transit,10.29
ORD-003702,UPS,12.58,Standard,2026-05-28,2026-06-02,In Transit,10.06
ORD-003703,FedEx,10.25,Ground,2026-05-01,2026-05-05,Delivered,9.9
ORD-003704,FedEx,9.35,Ground,2026-04-19,2026-04-26,Delivered,8.02
ORD-003705,FedEx,19.85,Standard,2026-05-09,2026-05-17,Delivered,25.21
ORD-003706,UPS,30.91,Ground,2026-04-14,2026-04-18,Delivered,52.94
ORD-003707,USPS,7.74,Ground,2026-04-02,2026-04-09,Delivered,4.66
ORD-003708,FedEx,8.39,Ground,2026-06-26,2026-07-01,Delivered,1.34
ORD-003709,FedEx,10.0,Ground,2026-03-08,2026-03-15,Delivered,9.38
ORD-003711,UPS,6.24,Standard,2026-04-22,2026-04-29,Delivered,1.54
ORD-003712,FedEx,6.87,Ground,2026-06-28,2026-07-02,In Transit,2.86
ORD-003713,FedEx,9.1,Ground,2026-06-16,2026-06-20,In Transit,7.5
ORD-003714,UPS,16.29,Standard,2026-05-27,2026-06-03,Delivered,17.79
ORD-003715,FedEx,9.96,Ground,2026-04-21,2026-04-28,Delivered,9.3
ORD-003716,FedEx,5.95,Standard,2026-05-02,2026-05-10,Delivered,0.94
ORD-003717,FedEx,9.92,Ground,2026-03-26,2026-03-30,Delivered,9.21
ORD-003718,FedEx,10.17,Ground,2026-06-13,2026-06-19,Delivered,9.73
ORD-003719,FedEx,10.23,Ground,2026-03-12,2026-03-16,Delivered,9.85
ORD-003720,USPS,18.71,Standard,2026-02-14,2026-02-21,Delivered,22.83
ORD-003721,USPS,15.29,Standard,2026-06-02,2026-06-06,Delivered,20.4
ORD-003722,FedEx,11.16,Ground,2026-06-19,2026-06-22,Delivered,11.8
ORD-003723,USPS,25.97,Ground,2026-06-09,2026-06-14,Delivered,37.96
ORD-003724,UPS,9.1,Ground,2026-04-04,2026-04-07,Delivered,7.49
ORD-003725,FedEx,12.64,Standard,2026-05-30,2026-06-04,In Transit,10.19
ORD-003726,UPS,10.78,Ground,2026-06-02,2026-06-05,Delivered,11.0
ORD-003727,FedEx,7.0,Ground,2026-05-20,2026-05-27,Delivered,3.12
ORD-003728,FedEx,13.11,Ground,2026-06-05,2026-06-08,Delivered,11.17
ORD-003729,USPS,8.98,Ground,2026-02-16,2026-02-21,Delivered,2.57
ORD-003730,USPS,8.66,Standard,2026-03-13,2026-03-20,Delivered,6.59
ORD-003731,UPS,11.35,Ground,2026-07-21,2026-07-27,Delivered,12.19
ORD-003732,UPS,7.24,Standard,2026-05-19,2026-05-23,Delivered,3.62
ORD-003734,USPS,14.53,Ground,2026-04-23,2026-04-28,Delivered,14.13
ORD-003735,USPS,10.58,Ground,2026-07-08,2026-07-11,Delivered,5.76
ORD-003736,USPS,15.12,Standard,2026-07-29,2026-08-04,Delivered,8.46
ORD-003737,UPS,15.36,Ground,2026-02-24,2026-03-02,Delivered,15.86
ORD-003738,USPS,12.81,Ground,2026-05-18,2026-05-25,Delivered,10.54
ORD-003739,USPS,15.58,Standard,2026-07-18,2026-07-24,Delivered,13.9
ORD-003740,FedEx,15.05,Ground,2026-03-08,2026-03-11,Delivered,15.2
ORD-003741,UPS,10.5,Standard,2026-04-14,2026-04-22,Delivered,10.41
ORD-003742,UPS,12.44,Ground,2026-06-10,2026-06-14,Delivered,14.46
ORD-003743,UPS,8.62,Ground,2026-06-18,2026-06-24,Delivered,6.5
ORD-003744,FedEx,15.3,Ground,2026-06-21,2026-06-24,Delivered,15.73
